TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
468082416,2065807,4894304,1955,20351,27899
468082500,2065651,4890588,1353,20642,28599
469081333,2987156,8422426,17561,22753,58262
469081500,2988978,9784370,21704,27986,57278
469081791,2988952,10290511,24120,33352,55149
469082000,2990987,8914554,20359,26043,58701
469082625,2064448,4746194,1919,20373,30090
469082666,2064380,5161212,1480,23449,29115
469082750,2064558,5186292,1315,22510,27920
469083250,1691367,3728109,953,15841,27354
470081000,2987120,8701701,20732,23175,54245
470081291,2986126,10107395,55419,31661,57312
470081458,2987958,9896304,21323,30828,54901
470081583,2987456,9868185,21959,26072,59059
470082208,2062929,5155384,1151,23000,27450
470082333,2063284,5072722,1204,20795,28209
470082666,2062415,4963611,1260,18963,24041
470083833,2065775,3928576,34680,18689,16362
471080916,2987704,9937332,55911,31188,57312
471080958,2986122,9951328,21616,27901,58650
471081208,2987628,10372729,23543,29600,55050
471082041,2989740,7827034,44183,23031,25927
471082416,2063638,5194308,1146,24195,27835
471082500,2064005,5097285,1351,22935,28139
471082666,1756314,4229853,1016,15474,20120
471083583,2063300,3654578,2298,11120,16426
472081041,264276,1058395,1379,4006,3614
472081208,2357691,7217158,49223,24436,34857
472081375,649080,1985398,5567,7150,13191
472081958,2061795,4231694,4348,17119,29416
472082291,2063377,4399846,34344,17415,27567
472082333,224512,581267,1061,1842,4283
472082375,434335,1030318,405,4573,5527
472082625,2065007,5104027,1049,21684,25910
473081166,2984627,8300076,19087,21769,58907
473081250,2988704,10317942,22854,32982,56520
473081625,2280920,5266778,9368,15750,22228
473082041,2063363,4976925,1199,21998,29144
473082208,2063126,5210986,1038,23573,24848
473082333,1596696,3182356,2732,12958,22120
474080916,613378,1635377,3523,5225,12527
474081041,543233,1432393,3112,4114,10449
474081375,2988359,10594517,25097,31575,53295
474081500,2989003,8649741,20049,25546,57428
474082125,2064284,5028024,1264,22421,29926
474082250,350650,851042,260,3648,4425
474082500,2064360,4030744,3760,16312,29223
475081125,2987308,10261294,21999,32593,57024
475081833,2990274,8089043,17629,21191,57833
475081916,1817391,3652338,3426,14270,25960
475082250,1652879,3592358,3290,9801,7991
475082375,2992284,8130967,19864,20546,60178
475083083,2065939,5201176,1089,21541,28006
475083333,2066184,5169354,1124,21349,27329
475083375,1763112,4459595,1473,19209,21366
476081083,862384,2325679,5155,6328,16913
476081333,160891,298661,92,1368,2688
476081708,2985986,8696650,22194,25686,52317
476081833,2988020,9558034,40398,27872,60122
476082000,1288676,2656739,2664,10242,4634
477081000,2852784,9990219,22075,30435,44421
477081083,2988234,8152855,17775,23389,58827
477081125,2986605,9648883,55584,31012,54976
477081250,2495518,5871632,41490,19911,20466
477081583,1511773,3088349,2776,11988,21892
477081791,1435395,3327649,1114,14059,20689
477081875,1428025,3195755,901,12479,21193
478081000,2987511,9865841,22710,29348,55436
478081625,2989564,8492284,20777,23464,52032
478081750,2990286,9604580,22380,29497,58482
478081916,2989993,8238393,17772,21215,60210
478082416,2065272,4881087,1884,21046,29786
478082500,2065312,4692239,1520,18497,29549
478082875,2066534,4498566,3566,18055,27672
479081333,2986276,8068530,16964,21195,60615
479081708,2990189,9488034,22673,30964,57361
479081750,2988123,10467264,55530,34948,54324
479082583,1875325,4089791,4362,14544,30155
479082625,2064511,5102580,1676,23421,25447
479082708,2064394,4862951,1332,19828,29710
479083000,2064038,5098082,1482,20907,24934
480081375,2987762,8179650,17141,21615,58898
480081541,2987570,9890747,23345,30788,54291
480081666,2989196,9411435,21635,29076,56976
480082291,2063374,5053293,1506,21899,28062
480082416,2063530,4872650,1396,20441,30134
480082791,2991535,10295651,22371,32162,56370
480083000,2065024,4502068,4831,15641,33180
481081041,2986642,9947121,21459,35037,54459
481081083,2987299,8230963,17650,21565,60000
481081500,2987559,10023944,54744,28636,57363
481081625,2984670,10753231,23602,32892,52736
481082458,2063406,5140229,1405,20769,26513
481082500,1876172,4094290,4358,14160,30008
481082583,2064691,5154671,1499,23325,28004
482081125,2988201,9818942,22583,29994,55425
482081416,2987258,10975292,24299,34168,50680
482081583,2989335,9639831,22008,30734,53544
482081750,352112,1096205,2353,4084,6095
482082333,2063376,5123489,1677,22325,27040
482082416,2063669,4375608,4578,16351,30410
482082458,215563,411733,80,2067,3998
482082541,2063752,4832364,1400,20925,28813
483081416,2061824,4570908,3175,24374,27782
483081583,2062212,4859314,1538,20548,28652
483081791,2988258,10201187,23465,38607,52127
